Wavelength (nm),Cu_n,Cu_k,Zn_n,Zn_k,SiO2_n,SiO2_k
554.0,0.9684179104477604,2.597471641791045,0.9409378135888502,5.011917964576075,1.4659879186256783,0.0019094918625678116
555.0,0.9588656716417904,2.6012626865671646,0.9438907752613244,5.021014944831592,1.465951752260398,0.0019058752260397826
556.0,0.94931343283582,2.605053731343284,0.946843736933798,5.030111925087108,1.4659155858951176,0.0019022585895117539
557.0,0.93976119402985,2.608844776119404,0.949796698606272,5.039208905342625,1.4658794195298375,0.0018986419529837249
558.0,0.9302089552238798,2.6126358208955227,0.9527496602787456,5.048305885598142,1.465843253164557,0.0018950253164556955
559.0,0.9206567164179096,2.616426865671642,0.9557026219512196,5.05740286585366,1.4658075586392123,0.0018914243509400176
560.0,0.9111044776119396,2.620217910447761,0.9586555836236936,5.066499846109176,1.4657724646374217,0.001887843330349149
561.0,0.9015522388059694,2.624008955223881,0.9616085452961672,5.075596826364693,1.4657373706356311,0.001884262309758281
562.0,0.8919999999999992,2.6278000000000006,0.9645615069686412,5.084693806620209,1.4657022766338408,0.0018806812891674126
563.0,0.88244776119403,2.6315910447761195,0.9675144686411148,5.093790786875726,1.4656671826320504,0.0018771002685765445
564.0,0.8728955223880599,2.635382089552239,0.9704674303135886,5.102887767131243,1.4656320886302596,0.0018735192479856762
565.0,0.8633432835820897,2.639173134328358,0.9734203919860626,5.111984747386758,1.465597747207942,0.001870120191455416
566.0,0.8537910447761196,2.6429641791044776,0.9763733536585364,5.121081727642276,1.465563533416061,0.001866751994327247
567.0,0.8442388059701493,2.646755223880597,0.9793263153310104,5.130178707897793,1.46552931962418,0.0018633837971990786
568.0,0.8346865671641792,2.6505462686567167,0.982279277003484,5.13927568815331,1.4654951058322994,0.0018600156000709096
569.0,0.825134328358209,2.654337313432836,0.985232238675958,5.148372668408826,1.4654608920404184,0.001856647402942741
570.0,0.8155820895522389,2.6581283582089554,0.988185200348432,5.157469648664343,1.4654269380375637,0.001853286291030367
571.0,0.8060298507462687,2.6619194029850743,0.9911381620209058,5.16656662891986,1.4653939382130947,0.0018499512023872216
572.0,0.7964776119402985,2.6657104477611946,0.9940911236933796,5.175663609175377,1.4653609383886257,0.0018466161137440761
573.0,0.7869253731343284,2.669501492537313,0.9970440853658534,5.184760589430894,1.4653279385641567,0.0018432810251009304
574.0,0.7773731343283583,2.6732925373134324,0.9999970470383274,5.193857569686411,1.4652949387396876,0.001839945936457785
575.0,0.767820895522388,2.677083582089552,1.0029500087108012,5.202954549941928,1.4652619389152186,0.0018366108478146395
576.0,0.7582686567164179,2.680874626865672,1.0059029703832751,5.212051530197444,1.465229467500869,0.001833292839763643
577.0,0.7487164179104477,2.684665671641791,1.008855932055749,5.221148510452961,1.4651974897462636,0.0018299907890163365
578.0,0.7391641791044775,2.6884567164179107,1.0118088937282228,5.230245490708478,1.4651655119916582,0.0018266887382690305
579.0,0.7296119402985074,2.69224776119403,1.0147618554006963,5.239342470963996,1.4651335342370526,0.001823386687521724
580.0,0.7200597014925372,2.696038805970149,1.0177148170731705,5.248439451219512,1.465101556482447,0.0018200846367744177
581.0,0.7105074626865671,2.699829850746269,1.0206677787456444,5.257536431475029,1.4650695787278416,0.0018167825860271117
582.0,0.7009552238805968,2.703620895522388,1.0236207404181183,5.266633411730545,1.4650383695801792,0.001813505677907777
583.0,0.6896253602305473,2.71699423631124,1.026573702090592,5.275730391986062,1.4650073991741226,0.0018102365794907091
584.0,0.6780979827089336,2.731432276657061,1.029526663763066,5.284827372241579,1.464976428768066,0.001806967481073641
585.0,0.6665706051873197,2.7458703170028818,1.03247962543554,5.293924352497097,1.4649454583620098,0.0018036983826565727
586.0,0.655043227665706,2.760308357348704,1.0354325871080137,5.303021332752612,1.4649144879559532,0.0018004292842395049
587.0,0.6435158501440921,2.774746397694525,1.0383855487804874,5.3121183130081295,1.4648835175498969,0.0017971601858224366
588.0,0.6319884726224783,2.789184438040346,1.0413385104529616,5.321215293263647,1.4648533241908008,0.0017940838160136288
589.0,0.6204610951008646,2.8036224783861674,1.0442914721254353,5.330312273519163,1.4648231708688246,0.0017910173764906303
590.0,0.6089337175792506,2.818060518731989,1.0472444337979092,5.33940925377468,1.4647930175468484,0.001787950936967632
591.0,0.5974063400576368,2.83249855907781,1.0501973954703832,5.348506234030197,1.464762864224872,0.0017848844974446337
592.0,0.585878962536023,2.846936599423631,1.053150357142857,5.357603214285715,1.4647327109028958,0.0017818180579216353
593.0,0.5743515850144092,2.861374639769453,1.0561033188153308,5.36670019454123,1.464702636532299,0.0017787540900657784
594.0,0.5628242074927954,2.875812680115274,1.0590562804878048,5.375797174796747,1.4646734579187046,0.0017757181649519312
595.0,0.5512968299711816,2.890250720461095,1.0620092421602785,5.384894155052264,1.4646442793051104,0.001772682239838084
596.0,0.5397694524495678,2.9046887608069163,1.0649622038327524,5.393991135307782,1.4646151006915162,0.0017696463147242368
597.0,0.5282420749279539,2.919126801152738,1.067915165505226,5.403088115563298,1.4645859220779218,0.0017666103896103896
598.0,0.51671469740634,2.933564841498559,1.0708681271777,5.412185095818815,1.4645567434643278,0.0017635744644965427
599.0,0.5051873198847263,2.9480028818443804,1.0738210888501738,5.421282076074331,1.4645277093703022,0.001760517621513279
600.0,0.4936599423631124,2.962440922190201,1.076774050522648,5.430379056329848,1.4644994815433439,0.0017573440788374816
601.0,0.4821325648414986,2.976878962536023,1.0797270121951217,5.439476036585366,1.4644712537163855,0.001754170536161684
602.0,0.4706051873198847,2.991317002881844,1.0826799738675956,5.448573016840883,1.4644430258894272,0.0017509969934858863
603.0,0.4590778097982709,3.0057550432276656,1.0856329355400696,5.457669997096399,1.4644147980624689,0.0017478234508100888
604.0,0.4475504322766572,3.020193083573487,1.0885858972125433,5.466766977351916,1.4643865702355106,0.001744649908134291
605.0,0.4360230547550433,3.034631123919308,1.0915388588850172,5.475863957607432,1.4643584712301587,0.0017415362103174604
606.0,0.4244956772334295,3.0490691642651297,1.094491820557491,5.48496093786295,1.4643310241402119,0.0017387253637566138
607.0,0.4129682997118156,3.063507204610951,1.0974447822299649,5.494057918118467,1.4643035770502646,0.0017359145171957672
608.0,0.4014409221902018,3.0779452449567724,1.1003977439024388,5.503154898373984,1.4642761299603175,0.0017331036706349206
609.0,0.389913544668588,3.092383285302594,1.1033507055749128,5.5122518786295,1.4642486828703705,0.0017302928240740742
610.0,0.3783861671469742,3.106821325648415,1.1063036672473867,5.521348858885016,1.4642212357804234,0.0017274819775132272
611.0,0.3668587896253604,3.1212593659942365,1.1092566289198604,5.530445839140534,1.4641938777013752,0.0017246552062868366
612.0,0.3553314121037466,3.1356974063400576,1.1122095905923342,5.539542819396051,1.464167191388343,0.0017217082514734772
613.0,0.3438040345821327,3.150135446685878,1.115162552264808,5.548639799651568,1.464140505075311,0.0017187612966601176
614.0,0.3322766570605189,3.1645734870317,1.118115513937282,5.557736779907084,1.464113818762279,0.0017158143418467581
615.0,0.3207492795389051,3.1790115273775217,1.1210684756097558,5.566833760162601,1.464087132449247,0.0017128673870333987
616.0,0.3092219020172913,3.1934495677233428,1.1240214372822297,5.5759307404181175,1.4640604461362148,0.001709920432220039
617.0,0.2996252927400468,3.207538641686183,1.1269743989547036,5.585027720673635,1.4640337680713131,0.001706973743922204
618.0,0.297751756440281,3.220231850117096,1.1299273606271776,5.594124700929152,1.4640079982171799,0.0017040564019448947
619.0,0.2958782201405152,3.232925058548009,1.1328803222996513,5.603221681184669,1.463982228363047,0.0017011390599675849
620.0,0.2940046838407494,3.245618266978923,1.1358578918247515,5.61228643292683,1.463956458508914,0.0016982217179902753
621.0,0.2921311475409836,3.258311475409836,1.1391223453026196,5.620975457317073,1.4639306886547812,0.0016953043760129657
622.0,0.2902576112412178,3.2710046838407494,1.1423867987804877,5.629664481707317,1.4639049188006483,0.0016923870340356563
623.0,0.2883840749414519,3.2836978922716624,1.1456512522583555,5.638353506097561,1.4638791489465155,0.0016894696920583467
624.0,0.2865105386416862,3.296391100702576,1.1489157057362238,5.647042530487806,1.463854129353234,0.00168671096132242
625.0,0.2846370023419204,3.3090843091334894,1.152180159214092,5.655731554878049,1.4638292537313433,0.001683982667308618
626.0,0.2827634660421545,3.3217775175644024,1.15544461269196,5.664420579268293,1.4638043781094527,0.0016812543732948164
627.0,0.2808899297423887,3.3344707259953164,1.158709066169828,5.673109603658537,1.463779502487562,0.0016785260792810143
628.0,0.2790163934426229,3.3471639344262294,1.161973519647696,5.68179862804878,1.4637546268656716,0.0016757977852672123
629.0,0.2771428571428571,3.359857142857143,1.1652379731255642,5.690487652439025,1.4637297512437808,0.0016730694912534105
630.0,0.2752693208430913,3.372550351288056,1.1685024266034325,5.699176676829269,1.4637052178611154,0.0016703575401239472
631.0,0.2733957845433255,3.38524355971897,1.1717668800813006,5.707865701219512,1.463680905132687,0.0016676561258541233
632.0,0.2715222482435597,3.397936768149883,1.175031333559169,5.716554725609756,1.4636565924042586,0.0016649547115842997
633.0,0.2696487119437938,3.4106299765807964,1.1782957870370367,5.72524375,1.4636322796758303,0.0016622532973144765
634.0,0.2677751756440281,3.4233231850117094,1.1815602405149048,5.733932774390245,1.4636079669474018,0.0016595518830446524
635.0,0.2659016393442623,3.436016393442624,1.1848246939927731,5.742621798780488,1.4635836542189735,0.001656850468774829
636.0,0.2640281030444965,3.4487096018735364,1.1880891474706412,5.751310823170732,1.4635596156387667,0.0016541574889867839
637.0,0.2621545667447306,3.46140281030445,1.1913536009485093,5.759999847560976,1.4635361732221526,0.0016514828508495906
638.0,0.2602810304449648,3.474096018735363,1.1946180544263776,5.768688871951219,1.4635127308055382,0.0016488082127123975
639.0,0.258407494145199,3.486789227166277,1.1978825079042454,5.777377896341464,1.463489288388924,0.0016461335745752046
640.0,0.2565339578454332,3.49948243559719,1.2011469613821135,5.786066920731708,1.4634658459723098,0.001643458936438011
641.0,0.2546604215456674,3.512175644028104,1.2044114148599818,5.794755945121952,1.4634424035556954,0.0016407842983008178
642.0,0.2527868852459016,3.5248688524590164,1.20767586833785,5.803444969512195,1.463418961139081,0.0016381096601636247
643.0,0.2509133489461357,3.5375620608899303,1.210940321815718,5.812133993902439,1.463396041588785,0.0016354605919003111
644.0,0.2490398126463699,3.550255269320844,1.2142047752935865,5.820823018292684,1.4633731443925235,0.00163281261682243
645.0,0.2471662763466041,3.562948477751757,1.217469228771454,5.829512042682927,1.4633502471962616,0.0016301646417445483
646.0,0.2452927400468383,3.57564168618267,1.2207336822493224,5.838201067073171,1.46332735,0.0016275166666666666
647.0,0.2434192037470725,3.588334894613583,1.2239981357271903,5.846890091463415,1.4633044528037384,0.001624868691588785
648.0,0.2415456674473067,3.601028103044497,1.2272625892050588,5.855579115853658,1.4632815556074765,0.0016222207165109033
649.0,0.2396721311475409,3.6137213114754094,1.230527042682927,5.864268140243903,1.4632591127390497,0.0016196699568167797
650.0,0.2377985948477751,3.6264145199063234,1.233791496160795,5.872957164634147,1.463237058451573,0.0016172023442319555
651.0,0.2359250585480093,3.639107728337237,1.2370559496386628,5.881646189024391,1.4632150041640963,0.0016147347316471314
652.0,0.2340515222482435,3.6518009367681503,1.2403204031165311,5.890335213414634,1.4631929498766192,0.001612267119062307
653.0,0.2321779859484776,3.664494145199064,1.2435848565943992,5.899024237804878,1.4631708955891425,0.001609799506477483
654.0,0.2303044496487118,3.677187353629977,1.2468493100722675,5.907713262195123,1.4631488413016658,0.0016073318938926587
655.0,0.228430913348946,3.6898805620608894,1.2501137635501354,5.916402286585367,1.4631268242479767,0.0016048572301114675
656.0,0.2265573770491802,3.702573770491804,1.2533782170280037,5.92509131097561,1.4631054469384637,0.001602261413956329
657.0,0.2246838407494144,3.7152669789227177,1.2566426705058715,5.933780335365854,1.4630840696289509,0.001599665597801191
658.0,0.2228103044496485,3.727960187353631,1.2599071239837398,5.942469359756097,1.4630626923194379,0.0015970697816460528
659.0,0.2209367681498828,3.740653395784544,1.263171577461608,5.951158384146341,1.463041315009925,0.0015944739654909145
660.0,0.2198888888888888,3.752088888888889,1.2664360309394762,5.959847408536585,1.4630199377004123,0.0015918781493357765
661.0,0.2196666666666666,3.762266666666667,1.269700484417344,5.96853643292683,1.4629985603908993,0.0015892823331806383
662.0,0.2194444444444444,3.772444444444445,1.272964937895212,5.977225457317072,1.4629774423949196,0.0015867759298457817
663.0,0.2192222222222221,3.782622222222223,1.2762293913730802,5.985914481707317,1.4629565775627458,0.0015843568188690657
664.0,0.2189999999999999,3.7928000000000006,1.2794938448509483,5.994603506097562,1.4629357127305715,0.0015819377078923494
665.0,0.2187777777777777,3.8029777777777785,1.2827582983288166,6.003292530487804,1.4629148478983973,0.0015795185969156337
666.0,0.2185555555555555,3.813155555555556,1.286022751806685,6.011981554878049,1.462893983066223,0.0015770994859389176
667.0,0.2183333333333333,3.823333333333333,1.2892872052845528,6.020670579268293,1.4628731182340489,0.0015746803749622014
668.0,0.2181111111111111,3.833511111111111,1.2925516587624208,6.029359603658537,1.4628522534018749,0.0015722612639854855
669.0,0.2178888888888888,3.84368888888889,1.2958161122402891,6.038048628048782,1.4628321092650802,0.0015698637928453826
670.0,0.2176666666666666,3.853866666666668,1.2990805657181572,6.046737652439024,1.4628120523873671,0.0015674689417751835
671.0,0.2174444444444444,3.864044444444445,1.3023450191960253,6.055426676829269,1.4627919955096542,0.0015650740907049842
672.0,0.2172222222222222,3.874222222222223,1.3056094726738934,6.064115701219512,1.4627719386319413,0.001562679239634785
673.0,0.217,3.8844,1.3088739261517617,6.072804725609756,1.4627518817542284,0.0015602843885645862
674.0,0.2167777777777777,3.8945777777777786,1.3121383796296295,6.081493750000001,1.4627318248765155,0.001557889537494387
675.0,0.2165555555555555,3.904755555555556,1.3154028331074978,6.090182774390243,1.4627118719430856,0.0015554996294649473
676.0,0.2163333333333333,3.914933333333333,1.318667286585366,6.098871798780488,1.4626923076923077,0.001553128205128205
677.0,0.2161111111111111,3.925111111111112,1.321931740063234,6.107560823170732,1.4626727434415294,0.0015507567807914627
678.0,0.2158888888888888,3.9352888888888895,1.325196193541102,6.116249847560976,1.4626531791907513,0.0015483853564547208
679.0,0.2156666666666666,3.945466666666667,1.3284606470189702,6.124938871951221,1.4626336149399732,0.0015460139321179782
680.0,0.2154444444444444,3.9556444444444447,1.3317251004968385,6.133627896341463,1.4626140506891951,0.0015436425077812361
681.0,0.2152222222222222,3.965822222222223,1.3349895539747063,6.142316920731708,1.462594486438417,0.0015412710834444938
682.0,0.215,3.976000000000001,1.3382540074525748,6.151005945121952,1.4625752170212767,0.0015389106382978723
683.0,0.2147777777777777,3.986177777777778,1.3415184609304427,6.159694969512195,1.4625562881878211,0.001536562876008804
684.0,0.2145555555555555,3.996355555555556,1.344782914408311,6.168383993902439,1.4625373593543656,0.001534215113719736
685.0,0.2143333333333333,4.0065333333333335,1.3480473678861788,6.177073018292682,1.46251843052091,0.0015318673514306675
686.0,0.2141111111111111,4.016711111111111,1.3513118213640471,6.185762042682927,1.4624995016874545,0.0015295195891415992
687.0,0.2138888888888888,4.02688888888889,1.3545762748419152,6.194451067073171,1.4624805728539985,0.0015271718268525312
688.0,0.2136666666666666,4.037066666666666,1.3578407283197829,6.203140091463413,1.462461644020543,0.0015248240645634632
689.0,0.2134444444444444,4.047244444444444,1.3611051817976512,6.211829115853658,1.4624430251343892,0.0015225856457939855
690.0,0.2132222222222222,4.057422222222222,1.364369635275519,6.220518140243902,1.4624245738776696,0.001520406363504286
691.0,0.213,4.0676,1.367634088753387,6.229207164634146,1.4624061226209502,0.0015182270812145867
692.0,0.2127777777777778,4.0777777777777775,1.3708985422312554,6.237896189024389,1.4623876713642308,0.0015160477989248876
693.0,0.2125555555555555,4.087955555555555,1.3741629957091237,6.246585213414633,1.4623692201075114,0.0015138685166351882
694.0,0.2123333333333333,4.098133333333332,1.3774274491869918,6.255274237804878,1.462350768850792,0.001511689234345489
695.0,0.2121111111111111,4.108311111111111,1.38069190266486,6.263963262195122,1.4623323175940723,0.0015095099520557897
696.0,0.2118888888888889,4.118488888888889,1.383956356142728,6.272652286585365,1.462314335203568,0.0015073470004315925
697.0,0.2116666666666666,4.128666666666666,1.387220809620596,6.281341310975609,1.4622964960437348,0.0015051890375485542
698.0,0.2114444444444444,4.138844444444444,1.390485263098464,6.290030335365852,1.4622786568839017,0.001503031074665516
699.0,0.2112222222222222,4.1490222222222215,1.3937497165763322,6.298719359756097,1.4622608177240686,0.0015008731117824776
700.0,0.211,4.159199999999999,1.3970141700542005,6.307408384146341,1.4622429785642352,0.001498715148899439
701.0,0.2107777777777777,4.169377777777777,1.4002786235320686,6.316097408536585,1.4622251394044021,0.0014965571860164006
702.0,0.2105555555555555,4.179555555555556,1.4035430770099366,6.324786432926828,1.4622073002445692,0.0014943992231333623
703.0,0.2103333333333333,4.189733333333333,1.4068075304878047,6.333475457317072,1.4621899542800172,0.001492142714713004
704.0,0.2101111111111111,4.199911111111111,1.4100719839656728,6.342164481707317,1.4621727202677683,0.001489863837060248
705.0,0.2102912621359222,4.209466019417476,1.413336437443541,6.350853506097561,1.462155486255519,0.0014875849594074917
706.0,0.2108737864077669,4.2183980582524265,1.416600890921409,6.359542530487804,1.4621382522432702,0.0014853060817547358
707.0,0.2114563106796116,4.227330097087378,1.4198653443992773,6.368231554878048,1.4621210182310211,0.0014830272041019797
708.0,0.2120388349514562,4.236262135922329,1.423129797877145,6.376920579268292,1.4621037842187725,0.0014807483264492238
709.0,0.2126213592233009,4.245194174757281,1.4265644969512197,6.3853524771341466,1.4620865502065234,0.001478469448796468
710.0,0.2132038834951456,4.254126213592232,1.430156976626016,6.393546074695122,1.462069677100959,0.0014763206429780035
711.0,0.2137864077669903,4.263058252427184,1.433749456300813,6.401739672256097,1.4620528976311338,0.001474205583756345
712.0,0.2143689320388349,4.271990291262136,1.4373419359756097,6.409933269817072,1.4620361181613086,0.001472090524534687
713.0,0.2149514563106795,4.280922330097087,1.4409344156504065,6.4181268673780485,1.4620193386914835,0.0014699754653130287
714.0,0.2155339805825242,4.289854368932039,1.4445268953252033,6.426320464939025,1.4620025592216581,0.0014678604060913707
715.0,0.2161165048543689,4.298786407766991,1.448119375,6.4345140625,1.461985779751833,0.0014657453468697125
716.0,0.2166990291262135,4.307718446601942,1.451711854674797,6.442707660060975,1.4619690002820078,0.0014636302876480543
717.0,0.2172815533980581,4.316650485436893,1.4553043343495933,6.45090125762195,1.461952531974309,0.0014615297402960068
718.0,0.2178640776699028,4.325582524271844,1.45889681402439,6.459094855182927,1.4619361957553758,0.0014594353532532815
719.0,0.2184466019417475,4.334514563106795,1.462489293699187,6.467288452743902,1.4619198595364422,0.001457340966210556
720.0,0.2190291262135922,4.343446601941747,1.4660817733739837,6.475482050304878,1.461903523317509,0.0014552465791678303
721.0,0.2196116504854368,4.352378640776699,1.4696742530487803,6.483675647865853,1.461887187098576,0.0014531521921251048
722.0,0.2201941747572815,4.36131067961165,1.473266732723577,6.4918692454268285,1.4618708508796425,0.0014510578050823794
723.0,0.2207766990291262,4.370242718446602,1.4768592123983737,6.500062842987804,1.4618545146607094,0.001448963418039654
724.0,0.2213592233009708,4.379174757281553,1.4804516920731705,6.508256440548781,1.4618384901852364,0.00144695493502903
725.0,0.2219417475728154,4.388106796116505,1.484044171747967,6.516450038109756,1.4618227312690075,0.0014450196295272325
726.0,0.2225242718446601,4.397038834951457,1.487636651422764,6.524643635670731,1.4618069723527785,0.0014430843240254355
727.0,0.2231067961165048,4.405970873786408,1.491229131097561,6.532837233231707,1.4617912134365496,0.0014411490185236382
728.0,0.2236893203883494,4.414902912621359,1.4948216107723575,6.541030830792682,1.4617754545203208,0.0014392137130218412
729.0,0.2242718446601941,4.4238349514563104,1.4984140904471543,6.549224428353658,1.4617596956040917,0.0014372784075200444
730.0,0.2248543689320388,4.432766990291261,1.502006570121951,6.557418025914634,1.4617439366878628,0.001435343102018247
731.0,0.2254368932038835,4.441699029126213,1.505599049796748,6.5656116234756094,1.4617283509444292,0.001433371749247194
732.0,0.2260194174757281,4.450631067961165,1.5091915294715446,6.573805221036585,1.461713157952368,0.0014313186422118807
733.0,0.2266019417475727,4.459563106796117,1.5127840091463414,6.58199881859756,1.4616979649603066,0.001429265535176567
734.0,0.2271844660194174,4.468495145631067,1.516376488821138,6.590192416158537,1.4616827719682453,0.0014272124281412538
735.0,0.2277669902912621,4.477427184466019,1.5199689684959348,6.598386013719511,1.461667578976184,0.0014251593211059403
736.0,0.2283495145631067,4.486359223300971,1.5235614481707316,6.606579611280488,1.4616523859841226,0.0014231062140706268
737.0,0.2289320388349514,4.495291262135922,1.5271539278455284,6.614773208841463,1.4616371929920613,0.0014210531070353134
738.0,0.2295145631067961,4.504223300970874,1.5307464075203252,6.622966806402439,1.461622,0.001419
739.0,0.2300970873786407,4.5131553398058255,1.5343388871951218,6.631160403963414,1.4616070928310068,0.0014171027239463342
740.0,0.2306796116504854,4.5220873786407765,1.5379313668699184,6.63935400152439,1.4615921856620135,0.0014152054478926684
741.0,0.23126213592233,4.531019417475728,1.5415238465447154,6.647547599085366,1.4615772784930208,0.0014133081718390025
742.0,0.2318446601941747,4.539951456310679,1.5451163262195122,6.655741196646342,1.4615623713240276,0.0014114108957853366
743.0,0.2324271844660194,4.548883495145631,1.5487088058943088,6.663934794207317,1.4615474641550343,0.0014095136197316708
744.0,0.233009708737864,4.557815533980583,1.5523012855691054,6.672128391768293,1.4615325569860413,0.001407616343678005
745.0,0.2335922330097087,4.566747572815534,1.5558937652439029,6.6803219893292685,1.4615176498170481,0.0014057190676243392
746.0,0.2341747572815533,4.575679611650485,1.5594862449186992,6.688515586890245,1.4615030857257847,0.0014037503353903945
747.0,0.234757281553398,4.584611650485437,1.5630787245934958,6.696709184451219,1.4614887310169036,0.00140173799302388
748.0,0.2353398058252427,4.593543689320389,1.5666712042682926,6.704902782012196,1.4614743763080225,0.0013997256506573651
749.0,0.2359223300970873,4.60247572815534,1.5702636839430897,6.71309637957317,1.4614600215991413,0.0013977133082908506
750.0,0.236504854368932,4.611407766990292,1.5738561636178865,6.721289977134147,1.4614456668902602,0.001395700965924336
751.0,0.2370873786407767,4.6203398058252425,1.5774486432926829,6.729483574695122,1.4614313121813791,0.0013936886235578214
752.0,0.2376699029126213,4.6292718446601935,1.5810411229674797,6.737677172256097,1.461416957472498,0.0013916762811913067
753.0,0.238252427184466,4.638203883495145,1.5846336026422765,6.745870769817073,1.4614026703866083,0.0013896893848810946
754.0,0.2388349514563106,4.647135922330097,1.588226082317073,6.7540643673780485,1.4613887206058191,0.0013878294141092067
755.0,0.2394174757281553,4.656067961165049,1.59181856199187,6.762257964939025,1.4613747708250298,0.0013859694433373188
756.0,0.24,4.665,1.5954110416666667,6.770451562499999,1.4613608210442406,0.001384109472565431
757.0,0.2403072196620584,4.672910906298003,1.5990035213414635,6.778645160060976,1.4613468712634516,0.001382249501793543
758.0,0.2406144393241167,4.6808218125960055,1.60259600101626,6.78683875762195,1.4613329214826625,0.0013803895310216556
759.0,0.2409216589861751,4.688732718894009,1.606188480691057,6.795032355182927,1.4613189717018735,0.0013785295602497677
760.0,0.2412288786482334,4.696643625192013,1.609780960365854,6.803225952743902,1.4613050219210841,0.0013766695894778798
761.0,0.2415360983102918,4.704554531490016,1.6133734400406503,6.811419550304878,1.4612913297382613,0.0013748215178219125
762.0,0.2418433179723502,4.712465437788019,1.6169659197154471,6.819613147865853,1.4612777824542944,0.0013729801394186504
763.0,0.2421505376344085,4.720376344086021,1.620558399390244,6.827806745426829,1.4612642351703278,0.0013711387610153886
764.0,0.242457757296467,4.7282872503840245,1.6241508790650407,6.836000342987805,1.461250687886361,0.0013692973826121269
765.0,0.2427649769585253,4.736198156682028,1.6277433587398376,6.844193940548781,1.4612371406023938,0.0013674560042088646
766.0,0.2430721966205837,4.744109062980031,1.631335838414634,6.852387538109756,1.461223593318427,0.0013656146258056027
767.0,0.2433794162826421,4.752019969278034,1.634928318089431,6.860581135670732,1.4612100460344601,0.001363773247402341
768.0,0.2436866359447004,4.759930875576036,1.6385207977642278,6.868774733231708,1.4611965133480922,0.0013619373616356296
769.0,0.2439938556067588,4.76784178187404,1.6421132774390244,6.876968330792684,1.4611833605938276,0.001360244432868863
770.0,0.2443010752688172,4.775752688172043,1.6457057571138214,6.885161928353659,1.4611702078395623,0.0013585515041020966
771.0,0.2446082949308755,4.783663594470045,1.6492982367886182,6.893355525914635,1.4611570550852977,0.0013568585753353302
772.0,0.2449155145929339,4.79157450076805,1.6528907164634148,6.90154912347561,1.4611439023310326,0.0013551656465685634
773.0,0.2452227342549923,4.799485407066053,1.6564831961382114,6.9097427210365865,1.4611307495767678,0.001353472717801797
774.0,0.2455299539170507,4.807396313364055,1.660075675813008,6.917936318597562,1.4611175968225028,0.0013517797890350307
775.0,0.245837173579109,4.815307219662058,1.663668155487805,6.926129916158537,1.4611044440682381,0.001350086860268264
776.0,0.2461443932411674,4.823218125960061,1.6672606351626018,6.934323513719513,1.4610914303764826,0.0013483537906137182
777.0,0.2464516129032258,4.831129032258064,1.6708531148373984,6.942517111280489,1.461078666064982,0.001346548736462094
778.0,0.2467588325652842,4.839039938556067,1.674445594512195,6.950710708841463,1.4610659017534813,0.0013447436823104694
779.0,0.2470660522273425,4.846950844854071,1.6780380741869922,6.95890430640244,1.4610531374419806,0.0013429386281588447
780.0,0.2473732718894009,4.8548617511520735,1.6816305538617888,6.967097903963415,1.4610403731304797,0.0013411335740072202
781.0,0.2476804915514593,4.862772657450076,1.6852230335365854,6.9752915015243895,1.4610276088189789,0.0013393285198555955
782.0,0.2479877112135176,4.87068356374808,1.688815513211382,6.983485099085366,1.4610148445074782,0.0013375234657039712
783.0,0.248294930875576,4.878594470046083,1.692407992886179,6.991678696646341,1.4610020801959775,0.0013357184115523465
784.0,0.2486021505376344,4.886505376344086,1.696000472560976,6.999872294207318,1.4609895451295802,0.0013340008936550492
785.0,0.2489093701996927,4.89441628264209,1.6995929522357724,7.008065891768292,1.460977161623899,0.0013323412485637687
786.0,0.2492165898617511,4.902327188940092,1.703185431910569,7.0162594893292685,1.460964778118218,0.0013306816034724884
787.0,0.2495238095238095,4.910238095238095,1.706777911585366,7.024453086890244,1.4609523946125367,0.0013290219583812078
788.0,0.2498310291858679,4.918149001536098,1.7103703912601629,7.03264668445122,1.4609400111068558,0.001327362313289927
789.0,0.2501382488479263,4.926059907834101,1.7139628709349597,7.040840282012195,1.4609276276011747,0.0013257026681986468
790.0,0.2504454685099846,4.933970814132104,1.7175553506097565,7.049033879573171,1.4609152440954936,0.0013240430231073663
791.0,0.250752688172043,4.941881720430108,1.721147830284553,7.0572274771341466,1.4609028605898124,0.0013223833780160858
792.0,0.2510599078341013,4.949792626728111,1.7247403099593497,7.065421074695123,1.460890862596385,0.001320639110099861
793.0,0.2513671274961597,4.957703533026114,1.7283327896341465,7.073614672256098,1.4608789804070283,0.0013188694223233474
794.0,0.251674347158218,4.965614439324116,1.7319252693089435,7.081808269817074,1.4608670982176717,0.0013170997345468335
795.0,0.2519815668202765,4.97352534562212,1.73551774898374,7.0900018673780485,1.4608552160283153,0.0013153300467703198
796.0,0.2522887864823349,4.9814362519201225,1.7391102286585367,7.098195464939025,1.4608433338389584,0.0013135603589938061
797.0,0.2525960061443932,4.989347158218126,1.7427027083333333,7.106389062500001,1.460831451649602,0.0013117906712172924
798.0,0.2529032258064516,4.997258064516129,1.7462951880081303,7.114582660060977,1.4608195694602453,0.0013100209834407785
799.0,0.25321044546851,5.005168970814132,1.7498876676829271,7.122776257621951,1.4608076872708886,0.0013082512956642648
800.0,0.2535176651305683,5.013079877112135,1.7534801473577235,7.130969855182928,1.4607960145163308,0.0013066041797021649
801.0,0.2538248847926267,5.020990783410138,1.7570726270325203,7.139163452743904,1.4607843764234765,0.0013049773495182077
